id,date,Soybean_Hulls,Cottonseed_Whole,Cottonseed_Meal,Peanut_Meal,Rice_Bran,Wheat_Meal,Urea,Soybean_Meal,Corn_Grain,Citrus_Pulp,F_Corn_Silage,F_Sugarcane_Silage,animal_price,infl,infl_corrigida,bg_01,bg_02,bg_03,bg_04,bg_05,bg_06,bg_07,bg_08,bg_09,bg_10,bg_11,ddg_01,ddg_02,ddg_03,ddg_04,ddg_05,ddg_06,ddg_07,ddg_08,ddg_09,ddg_10,ddg_11,ddg_12,ddg_13,ddg_14,ddg_15,ddg_16,ddg_17,ddg_18,ddg_19,ddg_20,ddg_21,ddg_22,ddg_23,ddg_24,ddg_25,ddg_26,ddg_27,ddg_28,ddg_29,ddg_30,ddg_31,ddg_32,ddg_33,ddg_34,ddg_35,ddg_36,ddg_37,ddg_38,ddg_39,ddg_40,ddg_41,ddg_42,ddg_43,ddg_44,ddg_45,ddg_46,ddg_47,ddg_48,ddg_49,ddg_50,ddg_51,ddg_52,ddg_53,ddg_54,ddg_55,ddg_56,ddg_57,ddg_58,ddg_59,ddg_60,ddg_61,ddg_62,ddg_63,ddg_64,ddg_65,ddg_66,ddg_67,ddg_68,ddg_69,ddg_70,ddg_71,ddg_72,ddg_73,ddg_74,ddg_75,ddg_76,ddg_77,ddg_78,ddg_79,ddg_80,ddg_81,ddg_82,ddg_83,ddg_84,ddg_85,ddg_86,ddg_87,ddg_88,ddg_89,ddg_90,ddg_91,ddg_92,ddg_93,ddg_94,ddg_95,ddg_96,ddg_97,ddg_98,ddg_99,ddg_100
28,Mar-16,0.37,0.69,0.979,1.04,0.5875,0.61135,2.37,1.15,0.788666667,0.39083,0.157733333,0.061135,5.708173611,1.158794182,1.145619557,0.008728901,0.017457803,0.026186704,0.034915605,0.043644506,0.052373408,0.061102309,0.06983121,0.078560111,0.087289013,0.096017914,0.008728901,0.017457803,0.026186704,0.034915605,0.043644506,0.052373408,0.061102309,0.06983121,0.078560111,0.087289013,0.096017914,0.104746815,0.113475716,0.122204618,0.130933519,0.13966242,0.148391321,0.157120223,0.165849124,0.174578025,0.183306927,0.192035828,0.200764729,0.20949363,0.218222532,0.226951433,0.235680334,0.244409235,0.253138137,0.261867038,0.270595939,0.27932484,0.288053742,0.296782643,0.305511544,0.314240446,0.322969347,0.331698248,0.340427149,0.349156051,0.357884952,0.366613853,0.375342754,0.384071656,0.392800557,0.401529458,0.410258359,0.418987261,0.427716162,0.436445063,0.445173964,0.453902866,0.462631767,0.471360668,0.48008957,0.488818471,0.497547372,0.506276273,0.515005175,0.523734076,0.532462977,0.541191878,0.54992078,0.558649681,0.567378582,0.576107483,0.584836385,0.593565286,0.602294187,0.611023088,0.61975199,0.628480891,0.637209792,0.645938694,0.654667595,0.663396496,0.672125397,0.680854299,0.6895832,0.698312101,0.707041002,0.715769904,0.724498805,0.733227706,0.741956607,0.750685509,0.75941441,0.768143311,0.776872212,0.785601114,0.794330015,0.803058916,0.811787818,0.820516719,0.82924562,0.837974521,0.846703423,0.855432324,0.864161225,0.872890126
29,Apr-16,0.37008,0.69,0.9295,0.90708,0.635,0.61365,2.37,1.05,0.8045,0.45917,0.1609,0.061365,5.743506944,1.153832701,1.140714484,0.008766436,0.017532871,0.026299307,0.035065742,0.043832178,0.052598613,0.061365049,0.070131484,0.07889792,0.087664355,0.096430791,0.008766436,0.017532871,0.026299307,0.035065742,0.043832178,0.052598613,0.061365049,0.070131484,0.07889792,0.087664355,0.096430791,0.105197227,0.113963662,0.122730098,0.131496533,0.140262969,0.149029404,0.15779584,0.166562275,0.175328711,0.184095146,0.192861582,0.201628017,0.210394453,0.219160889,0.227927324,0.23669376,0.245460195,0.254226631,0.262993066,0.271759502,0.280525937,0.289292373,0.298058808,0.306825244,0.31559168,0.324358115,0.333124551,0.341890986,0.350657422,0.359423857,0.368190293,0.376956728,0.385723164,0.394489599,0.403256035,0.41202247,0.420788906,0.429555342,0.438321777,0.447088213,0.455854648,0.464621084,0.473387519,0.482153955,0.49092039,0.499686826,0.508453261,0.517219697,0.525986133,0.534752568,0.543519004,0.552285439,0.561051875,0.56981831,0.578584746,0.587351181,0.596117617,0.604884052,0.613650488,0.622416924,0.631183359,0.639949795,0.64871623,0.657482666,0.666249101,0.675015537,0.683781972,0.692548408,0.701314843,0.710081279,0.718847714,0.72761415,0.736380586,0.745147021,0.753913457,0.762679892,0.771446328,0.780212763,0.788979199,0.797745634,0.80651207,0.815278505,0.824044941,0.832811377,0.841577812,0.850344248,0.859110683,0.867877119,0.876643554
30,May-16,0.373,0.69,0.9168,0.93208,0.635,0.61594,2.37,1.11,0.848833333,0.47167,0.169766667,0.061594,5.691611111,1.146836996,1.133798315,0.008819911,0.017639822,0.026459732,0.035279643,0.044099554,0.052919465,0.061739376,0.070559286,0.079379197,0.088199108,0.097019019,0.008819911,0.017639822,0.026459732,0.035279643,0.044099554,0.052919465,0.061739376,0.070559286,0.079379197,0.088199108,0.097019019,0.10583893,0.11465884,0.123478751,0.132298662,0.141118573,0.149938483,0.158758394,0.167578305,0.176398216,0.185218127,0.194038037,0.202857948,0.211677859,0.22049777,0.229317681,0.238137591,0.246957502,0.255777413,0.264597324,0.273417235,0.282237145,0.291057056,0.299876967,0.308696878,0.317516789,0.326336699,0.33515661,0.343976521,0.352796432,0.361616343,0.370436253,0.379256164,0.388076075,0.396895986,0.405715897,0.414535807,0.423355718,0.432175629,0.44099554,0.44981545,0.458635361,0.467455272,0.476275183,0.485095094,0.493915004,0.502734915,0.511554826,0.520374737,0.529194648,0.538014558,0.546834469,0.55565438,0.564474291,0.573294202,0.582114112,0.590934023,0.599753934,0.608573845,0.617393756,0.626213666,0.635033577,0.643853488,0.652673399,0.66149331,0.67031322,0.679133131,0.687953042,0.696772953,0.705592864,0.714412774,0.723232685,0.732052596,0.740872507,0.749692417,0.758512328,0.767332239,0.77615215,0.784972061,0.793791971,0.802611882,0.811431793,0.820251704,0.829071615,0.837891525,0.846711436,0.855531347,0.864351258,0.873171169,0.881991079
31,Jun-16,0.379,0.75667,1.2,1.19,0.7225,0.69,2.46,1.48,0.804833333,0.52217,0.160966667,0.069,5.808652778,1.137960901,1.125023135,0.008888706,0.017777412,0.026666118,0.035554824,0.04444353,0.053332237,0.062220943,0.071109649,0.079998355,0.088887061,0.097775767,0.008888706,0.017777412,0.026666118,0.035554824,0.04444353,0.053332237,0.062220943,0.071109649,0.079998355,0.088887061,0.097775767,0.106664473,0.115553179,0.124441885,0.133330591,0.142219298,0.151108004,0.15999671,0.168885416,0.177774122,0.186662828,0.195551534,0.20444024,0.213328946,0.222217652,0.231106359,0.239995065,0.248883771,0.257772477,0.266661183,0.275549889,0.284438595,0.293327301,0.302216007,0.311104713,0.31999342,0.328882126,0.337770832,0.346659538,0.355548244,0.36443695,0.373325656,0.382214362,0.391103068,0.399991774,0.408880481,0.417769187,0.426657893,0.435546599,0.444435305,0.453324011,0.462212717,0.471101423,0.479990129,0.488878835,0.497767541,0.506656248,0.515544954,0.52443366,0.533322366,0.542211072,0.551099778,0.559988484,0.56887719,0.577765896,0.586654602,0.595543309,0.604432015,0.613320721,0.622209427,0.631098133,0.639986839,0.648875545,0.657764251,0.666652957,0.675541663,0.68443037,0.693319076,0.702207782,0.711096488,0.719985194,0.7288739,0.737762606,0.746651312,0.755540018,0.764428724,0.773317431,0.782206137,0.791094843,0.799983549,0.808872255,0.817760961,0.826649667,0.835538373,0.844427079,0.853315785,0.862204492,0.871093198,0.879981904,0.88887061
32,Jul-16,0.382,0.74,1.21,1.29,0.735,0.77858,2.46,1.45,0.726166667,0.57167,0.145233333,0.077858,5.806444444,1.133991929,1.121099287,0.008919817,0.017839633,0.02675945,0.035679266,0.044599083,0.053518899,0.062438716,0.071358533,0.080278349,0.089198166,0.098117982,0.008919817,0.017839633,0.02675945,0.035679266,0.044599083,0.053518899,0.062438716,0.071358533,0.080278349,0.089198166,0.098117982,0.107037799,0.115957615,0.124877432,0.133797249,0.142717065,0.151636882,0.160556698,0.169476515,0.178396331,0.187316148,0.196235965,0.205155781,0.214075598,0.222995414,0.231915231,0.240835047,0.249754864,0.258674681,0.267594497,0.276514314,0.28543413,0.294353947,0.303273763,0.31219358,0.321113397,0.330033213,0.33895303,0.347872846,0.356792663,0.365712479,0.374632296,0.383552113,0.392471929,0.401391746,0.410311562,0.419231379,0.428151195,0.437071012,0.445990829,0.454910645,0.463830462,0.472750278,0.481670095,0.490589911,0.499509728,0.508429545,0.517349361,0.526269178,0.535188994,0.544108811,0.553028627,0.561948444,0.570868261,0.579788077,0.588707894,0.59762771,0.606547527,0.615467343,0.62438716,0.633306977,0.642226793,0.65114661,0.660066426,0.668986243,0.677906059,0.686825876,0.695745693,0.704665509,0.713585326,0.722505142,0.731424959,0.740344775,0.749264592,0.758184409,0.767104225,0.776024042,0.784943858,0.793863675,0.802783491,0.811703308,0.820623125,0.829542941,0.838462758,0.847382574,0.856302391,0.865222207,0.874142024,0.883061841,0.891981657
33,Aug-16,0.383,0.74,1.19,1.29,0.75,0.79963,2.46,1.42,0.746,0.57857,0.1492,0.079963,5.648916667,1.128125675,1.115299728,0.0089662,0.017932399,0.026898599,0.035864798,0.044830998,0.053797198,0.062763397,0.071729597,0.080695797,0.089661996,0.098628196,0.0089662,0.017932399,0.026898599,0.035864798,0.044830998,0.053797198,0.062763397,0.071729597,0.080695797,0.089661996,0.098628196,0.107594395,0.116560595,0.125526795,0.134492994,0.143459194,0.152425394,0.161391593,0.170357793,0.179323992,0.188290192,0.197256392,0.206222591,0.215188791,0.224154991,0.23312119,0.24208739,0.251053589,0.260019789,0.268985989,0.277952188,0.286918388,0.295884588,0.304850787,0.313816987,0.322783186,0.331749386,0.340715586,0.349681785,0.358647985,0.367614184,0.376580384,0.385546584,0.394512783,0.403478983,0.412445183,0.421411382,0.430377582,0.439343781,0.448309981,0.457276181,0.46624238,0.47520858,0.48417478,0.493140979,0.502107179,0.511073378,0.520039578,0.529005778,0.537971977,0.546938177,0.555904377,0.564870576,0.573836776,0.582802975,0.591769175,0.600735375,0.609701574,0.618667774,0.627633973,0.636600173,0.645566373,0.654532572,0.663498772,0.672464972,0.681431171,0.690397371,0.69936357,0.70832977,0.71729597,0.726262169,0.735228369,0.744194569,0.753160768,0.762126968,0.771093167,0.780059367,0.789025567,0.797991766,0.806957966,0.815924166,0.824890365,0.833856565,0.842822764,0.851788964,0.860755164,0.869721363,0.878687563,0.887653763,0.896619962
34,Sep-16,0.38555,0.79,1.18,1.29,0.77,0.7954,2.39,1.35,0.670833333,0.625,0.134166667,0.07954,5.609166667,1.123183667,1.110413907,0.009005651,0.018011302,0.027016953,0.036022604,0.045028254,0.054033905,0.063039556,0.072045207,0.081050858,0.090056509,0.09906216,0.009005651,0.018011302,0.027016953,0.036022604,0.045028254,0.054033905,0.063039556,0.072045207,0.081050858,0.090056509,0.09906216,0.108067811,0.117073462,0.126079113,0.135084763,0.144090414,0.153096065,0.162101716,0.171107367,0.180113018,0.189118669,0.19812432,0.207129971,0.216135622,0.225141272,0.234146923,0.243152574,0.252158225,0.261163876,0.270169527,0.279175178,0.288180829,0.29718648,0.306192131,0.315197781,0.324203432,0.333209083,0.342214734,0.351220385,0.360226036,0.369231687,0.378237338,0.387242989,0.39624864,0.40525429,0.414259941,0.423265592,0.432271243,0.441276894,0.450282545,0.459288196,0.468293847,0.477299498,0.486305149,0.495310799,0.50431645,0.513322101,0.522327752,0.531333403,0.540339054,0.549344705,0.558350356,0.567356007,0.576361658,0.585367308,0.594372959,0.60337861,0.612384261,0.621389912,0.630395563,0.639401214,0.648406865,0.657412516,0.666418166,0.675423817,0.684429468,0.693435119,0.70244077,0.711446421,0.720452072,0.729457723,0.738463374,0.747469025,0.756474675,0.765480326,0.774485977,0.783491628,0.792497279,0.80150293,0.810508581,0.819514232,0.828519883,0.837525534,0.846531184,0.855536835,0.864542486,0.873548137,0.882553788,0.891559439,0.90056509
35,Oct-16,0.396,0.79,1.16,1.3,0.8275,0.79477,2.39,1.32,0.691833333,0.72143,0.138366667,0.079477,5.657013889,1.122285839,1.109526287,0.009012855,0.018025711,0.027038566,0.036051422,0.045064277,0.054077132,0.063089988,0.072102843,0.081115699,0.090128554,0.09914141,0.009012855,0.018025711,0.027038566,0.036051422,0.045064277,0.054077132,0.063089988,0.072102843,0.081115699,0.090128554,0.09914141,0.108154265,0.11716712,0.126179976,0.135192831,0.144205687,0.153218542,0.162231397,0.171244253,0.180257108,0.189269964,0.198282819,0.207295675,0.21630853,0.225321385,0.234334241,0.243347096,0.252359952,0.261372807,0.270385662,0.279398518,0.288411373,0.297424229,0.306437084,0.315449939,0.324462795,0.33347565,0.342488506,0.351501361,0.360514217,0.369527072,0.378539927,0.387552783,0.396565638,0.405578494,0.414591349,0.423604204,0.43261706,0.441629915,0.450642771,0.459655626,0.468668482,0.477681337,0.486694192,0.495707048,0.504719903,0.513732759,0.522745614,0.531758469,0.540771325,0.54978418,0.558797036,0.567809891,0.576822746,0.585835602,0.594848457,0.603861313,0.612874168,0.621887024,0.630899879,0.639912734,0.64892559,0.657938445,0.666951301,0.675964156,0.684977011,0.693989867,0.703002722,0.712015578,0.721028433,0.730041289,0.739054144,0.748066999,0.757079855,0.76609271,0.775105566,0.784118421,0.793131276,0.802144132,0.811156987,0.820169843,0.829182698,0.838195553,0.847208409,0.856221264,0.86523412,0.874246975,0.883259831,0.892272686,0.901285541
36,Nov-16,0.405,0.79,1.08,1.25,0.8325,0.7879,2.39,1.28,0.634166667,0.725,0.126833333,0.07879,5.596284722,1.119375462,1.106648999,0.009036289,0.018072578,0.027108867,0.036145155,0.045181444,0.054217733,0.063254022,0.072290311,0.0813266,0.090362888,0.099399177,0.009036289,0.018072578,0.027108867,0.036145155,0.045181444,0.054217733,0.063254022,0.072290311,0.0813266,0.090362888,0.099399177,0.108435466,0.117471755,0.126508044,0.135544333,0.144580622,0.15361691,0.162653199,0.171689488,0.180725777,0.189762066,0.198798355,0.207834643,0.216870932,0.225907221,0.23494351,0.243979799,0.253016088,0.262052376,0.271088665,0.280124954,0.289161243,0.298197532,0.307233821,0.31627011,0.325306398,0.334342687,0.343378976,0.352415265,0.361451554,0.370487843,0.379524131,0.38856042,0.397596709,0.406632998,0.415669287,0.424705576,0.433741865,0.442778153,0.451814442,0.460850731,0.46988702,0.478923309,0.487959598,0.496995886,0.506032175,0.515068464,0.524104753,0.533141042,0.542177331,0.55121362,0.560249908,0.569286197,0.578322486,0.587358775,0.596395064,0.605431353,0.614467641,0.62350393,0.632540219,0.641576508,0.650612797,0.659649086,0.668685374,0.677721663,0.686757952,0.695794241,0.70483053,0.713866819,0.722903108,0.731939396,0.740975685,0.750011974,0.759048263,0.768084552,0.777120841,0.786157129,0.795193418,0.804229707,0.813265996,0.822302285,0.831338574,0.840374863,0.849411151,0.85844744,0.867483729,0.876520018,0.885556307,0.894592596,0.903628884
37,Dec-16,0.41,0.79,1.03,1.17,0.8125,0.75115,2.4,1.29,0.623333333,0.725,0.124666667,0.075115,5.571625,1.117364207,1.10466061,0.009052554,0.018105108,0.027157662,0.036210217,0.045262771,0.054315325,0.063367879,0.072420433,0.081472987,0.090525542,0.099578096,0.009052554,0.018105108,0.027157662,0.036210217,0.045262771,0.054315325,0.063367879,0.072420433,0.081472987,0.090525542,0.099578096,0.10863065,0.117683204,0.126735758,0.135788312,0.144840867,0.153893421,0.162945975,0.171998529,0.181051083,0.190103637,0.199156192,0.208208746,0.2172613,0.226313854,0.235366408,0.244418962,0.253471516,0.262524071,0.271576625,0.280629179,0.289681733,0.298734287,0.307786841,0.316839396,0.32589195,0.334944504,0.343997058,0.353049612,0.362102166,0.371154721,0.380207275,0.389259829,0.398312383,0.407364937,0.416417491,0.425470046,0.4345226,0.443575154,0.452627708,0.461680262,0.470732816,0.47978537,0.488837925,0.497890479,0.506943033,0.515995587,0.525048141,0.534100695,0.54315325,0.552205804,0.561258358,0.570310912,0.579363466,0.58841602,0.597468575,0.606521129,0.615573683,0.624626237,0.633678791,0.642731345,0.651783899,0.660836454,0.669889008,0.678941562,0.687994116,0.69704667,0.706099224,0.715151779,0.724204333,0.733256887,0.742309441,0.751361995,0.760414549,0.769467104,0.778519658,0.787572212,0.796624766,0.80567732,0.814729874,0.823782429,0.832834983,0.841887537,0.850940091,0.859992645,0.869045199,0.878097753,0.887150308,0.896202862,0.905255416
38,Jan-17,0.42067,0.79,1.02,1.14,0.8275,0.68802,2.49,1.22,0.6,0.75,0.12,0.068802,5.556902778,1.11402214,1.10135654,0.009079712,0.018159424,0.027239135,0.036318847,0.045398559,0.054478271,0.063557983,0.072637695,0.081717406,0.090797118,0.09987683,0.009079712,0.018159424,0.027239135,0.036318847,0.045398559,0.054478271,0.063557983,0.072637695,0.081717406,0.090797118,0.09987683,0.108956542,0.118036254,0.127115966,0.136195677,0.145275389,0.154355101,0.163434813,0.172514525,0.181594237,0.190673948,0.19975366,0.208833372,0.217913084,0.226992796,0.236072507,0.245152219,0.254231931,0.263311643,0.272391355,0.281471067,0.290550778,0.29963049,0.308710202,0.317789914,0.326869626,0.335949338,0.345029049,0.354108761,0.363188473,0.372268185,0.381347897,0.390427609,0.39950732,0.408587032,0.417666744,0.426746456,0.435826168,0.44490588,0.453985591,0.463065303,0.472145015,0.481224727,0.490304439,0.49938415,0.508463862,0.517543574,0.526623286,0.535702998,0.54478271,0.553862421,0.562942133,0.572021845,0.581101557,0.590181269,0.599260981,0.608340692,0.617420404,0.626500116,0.635579828,0.64465954,0.653739252,0.662818963,0.671898675,0.680978387,0.690058099,0.699137811,0.708217522,0.717297234,0.726376946,0.735456658,0.74453637,0.753616082,0.762695793,0.771775505,0.780855217,0.789934929,0.799014641,0.808094353,0.817174064,0.826253776,0.835333488,0.8444132,0.853492912,0.862572624,0.871652335,0.880732047,0.889811759,0.898891471,0.907971183
39,Feb-17,0.421,0.8675,1.02,1.13,0.7325,0.70592,2.6,1.21,0.595,0.73125,0.119,0.070592,5.489548611,1.109804882,1.097187229,0.009114215,0.018228429,0.027342644,0.036456859,0.045571074,0.054685288,0.063799503,0.072913718,0.082027933,0.091142147,0.100256362,0.009114215,0.018228429,0.027342644,0.036456859,0.045571074,0.054685288,0.063799503,0.072913718,0.082027933,0.091142147,0.100256362,0.109370577,0.118484791,0.127599006,0.136713221,0.145827436,0.15494165,0.164055865,0.17317008,0.182284295,0.191398509,0.200512724,0.209626939,0.218741153,0.227855368,0.236969583,0.246083798,0.255198012,0.264312227,0.273426442,0.282540657,0.291654871,0.300769086,0.309883301,0.318997515,0.32811173,0.337225945,0.34634016,0.355454374,0.364568589,0.373682804,0.382797019,0.391911233,0.401025448,0.410139663,0.419253877,0.428368092,0.437482307,0.446596522,0.455710736,0.464824951,0.473939166,0.483053381,0.492167595,0.50128181,0.510396025,0.519510239,0.528624454,0.537738669,0.546852884,0.555967098,0.565081313,0.574195528,0.583309743,0.592423957,0.601538172,0.610652387,0.619766601,0.628880816,0.637995031,0.647109246,0.65622346,0.665337675,0.67445189,0.683566105,0.692680319,0.701794534,0.710908749,0.720022963,0.729137178,0.738251393,0.747365608,0.756479822,0.765594037,0.774708252,0.783822467,0.792936681,0.802050896,0.811165111,0.820279325,0.82939354,0.838507755,0.84762197,0.856736184,0.865850399,0.874964614,0.884078829,0.893193043,0.902307258,0.911421473
40,Mar-17,0.39718,0.8675,1.01,0.9836,0.715,0.68372,2.4,1.19,0.553333333,0.7,0.110666667,0.068372,5.380604167,1.106154572,1.09357842,0.009144292,0.018288583,0.027432875,0.036577167,0.045721458,0.05486575,0.064010041,0.073154333,0.082298625,0.091442916,0.100587208,0.009144292,0.018288583,0.027432875,0.036577167,0.045721458,0.05486575,0.064010041,0.073154333,0.082298625,0.091442916,0.100587208,0.1097315,0.118875791,0.128020083,0.137164375,0.146308666,0.155452958,0.164597249,0.173741541,0.182885833,0.192030124,0.201174416,0.210318708,0.219462999,0.228607291,0.237751583,0.246895874,0.256040166,0.265184457,0.274328749,0.283473041,0.292617332,0.301761624,0.310905916,0.320050207,0.329194499,0.338338791,0.347483082,0.356627374,0.365771665,0.374915957,0.384060249,0.39320454,0.402348832,0.411493124,0.420637415,0.429781707,0.438925998,0.44807029,0.457214582,0.466358873,0.475503165,0.484647457,0.493791748,0.50293604,0.512080332,0.521224623,0.530368915,0.539513206,0.548657498,0.55780179,0.566946081,0.576090373,0.585234665,0.594378956,0.603523248,0.61266754,0.621811831,0.630956123,0.640100414,0.649244706,0.658388998,0.667533289,0.676677581,0.685821873,0.694966164,0.704110456,0.713254748,0.722399039,0.731543331,0.740687622,0.749831914,0.758976206,0.768120497,0.777264789,0.786409081,0.795553372,0.804697664,0.813841956,0.822986247,0.832130539,0.84127483,0.850419122,0.859563414,0.868707705,0.877851997,0.886996289,0.89614058,0.905284872,0.914429164
41,Apr-17,0.36647,0.8675,0.94088,0.9576,0.72,0.6518,2.4,1.1,0.4635,0.7,0.0927,0.06518,5.104194444,1.103396082,1.090851292,0.009167152,0.018334305,0.027501457,0.036668609,0.045835762,0.055002914,0.064170067,0.073337219,0.082504371,0.091671524,0.100838676,0.009167152,0.018334305,0.027501457,0.036668609,0.045835762,0.055002914,0.064170067,0.073337219,0.082504371,0.091671524,0.100838676,0.110005828,0.119172981,0.128340133,0.137507285,0.146674438,0.15584159,0.165008743,0.174175895,0.183343047,0.1925102,0.201677352,0.210844504,0.220011657,0.229178809,0.238345961,0.247513114,0.256680266,0.265847419,0.275014571,0.284181723,0.293348876,0.302516028,0.31168318,0.320850333,0.330017485,0.339184637,0.34835179,0.357518942,0.366686095,0.375853247,0.385020399,0.394187552,0.403354704,0.412521856,0.421689009,0.430856161,0.440023313,0.449190466,0.458357618,0.46752477,0.476691923,0.485859075,0.495026228,0.50419338,0.513360532,0.522527685,0.531694837,0.540861989,0.550029142,0.559196294,0.568363446,0.577530599,0.586697751,0.595864904,0.605032056,0.614199208,0.623366361,0.632533513,0.641700665,0.650867818,0.66003497,0.669202122,0.678369275,0.687536427,0.69670358,0.705870732,0.715037884,0.724205037,0.733372189,0.742539341,0.751706494,0.760873646,0.770040798,0.779207951,0.788375103,0.797542256,0.806709408,0.81587656,0.825043713,0.834210865,0.843378017,0.85254517,0.861712322,0.870879474,0.880046627,0.889213779,0.898380932,0.907548084,0.916715236
42,May-17,0.3665,0.8675,0.92588,0.9576,0.72,0.65243,2.4,1.07,0.456166667,0.58625,0.091233333,0.065243,5.101618056,1.101853487,1.089326235,0.009179986,0.018359973,0.027539959,0.036719946,0.045899932,0.055079918,0.064259905,0.073439891,0.082619877,0.091799864,0.10097985,0.009179986,0.018359973,0.027539959,0.036719946,0.045899932,0.055079918,0.064259905,0.073439891,0.082619877,0.091799864,0.10097985,0.110159837,0.119339823,0.128519809,0.137699796,0.146879782,0.156059768,0.165239755,0.174419741,0.183599728,0.192779714,0.2019597,0.211139687,0.220319673,0.229499659,0.238679646,0.247859632,0.257039619,0.266219605,0.275399591,0.284579578,0.293759564,0.30293955,0.312119537,0.321299523,0.33047951,0.339659496,0.348839482,0.358019469,0.367199455,0.376379441,0.385559428,0.394739414,0.403919401,0.413099387,0.422279373,0.43145936,0.440639346,0.449819332,0.458999319,0.468179305,0.477359292,0.486539278,0.495719264,0.504899251,0.514079237,0.523259223,0.53243921,0.541619196,0.550799183,0.559979169,0.569159155,0.578339142,0.587519128,0.596699114,0.605879101,0.615059087,0.624239074,0.63341906,0.642599046,0.651779033,0.660959019,0.670139006,0.679318992,0.688498978,0.697678965,0.706858951,0.716038937,0.725218924,0.73439891,0.743578897,0.752758883,0.761938869,0.771118856,0.780298842,0.789478828,0.798658815,0.807838801,0.817018788,0.826198774,0.83537876,0.844558747,0.853738733,0.862918719,0.872098706,0.881278692,0.890458679,0.899638665,0.908818651,0.917998638
43,Jun-17,0.3665,0.8175,0.92213,0.9736,0.7575,0.63493,2.28,1.14,0.4335,0.47286,0.0867,0.063493,4.833673611,1.098448297,1.08595976,0.009208444,0.018416889,0.027625333,0.036833777,0.046042222,0.055250666,0.06445911,0.073667555,0.082875999,0.092084443,0.101292888,0.009208444,0.018416889,0.027625333,0.036833777,0.046042222,0.055250666,0.06445911,0.073667555,0.082875999,0.092084443,0.101292888,0.110501332,0.119709776,0.128918221,0.138126665,0.147335109,0.156543554,0.165751998,0.174960442,0.184168887,0.193377331,0.202585775,0.21179422,0.221002664,0.230211108,0.239419553,0.248627997,0.257836441,0.267044886,0.27625333,0.285461774,0.294670219,0.303878663,0.313087107,0.322295552,0.331503996,0.34071244,0.349920885,0.359129329,0.368337773,0.377546218,0.386754662,0.395963106,0.405171551,0.414379995,0.42358844,0.432796884,0.442005328,0.451213773,0.460422217,0.469630661,0.478839106,0.48804755,0.497255994,0.506464439,0.515672883,0.524881327,0.534089772,0.543298216,0.55250666,0.561715105,0.570923549,0.580131993,0.589340438,0.598548882,0.607757326,0.616965771,0.626174215,0.635382659,0.644591104,0.653799548,0.663007992,0.672216437,0.681424881,0.690633325,0.69984177,0.709050214,0.718258658,0.727467103,0.736675547,0.745883991,0.755092436,0.76430088,0.773509324,0.782717769,0.791926213,0.801134657,0.810343102,0.819551546,0.82875999,0.837968435,0.847176879,0.856385323,0.865593768,0.874802212,0.884010656,0.893219101,0.902427545,0.911635989,0.920844434
44,Jul-17,0.37313,0.8175,0.90375,0.966,0.75,0.53946,2.15,1.15,0.424666667,0.346,0.084933333,0.053946,4.684979167,1.100980552,1.088463225,0.009187265,0.01837453,0.027561795,0.03674906,0.045936325,0.05512359,0.064310854,0.073498119,0.082685384,0.091872649,0.101059914,0.009187265,0.01837453,0.027561795,0.03674906,0.045936325,0.05512359,0.064310854,0.073498119,0.082685384,0.091872649,0.101059914,0.110247179,0.119434444,0.128621709,0.137808974,0.146996239,0.156183504,0.165370769,0.174558033,0.183745298,0.192932563,0.202119828,0.211307093,0.220494358,0.229681623,0.238868888,0.248056153,0.257243418,0.266430683,0.275617948,0.284805212,0.293992477,0.303179742,0.312367007,0.321554272,0.330741537,0.339928802,0.349116067,0.358303332,0.367490597,0.376677862,0.385865127,0.395052391,0.404239656,0.413426921,0.422614186,0.431801451,0.440988716,0.450175981,0.459363246,0.468550511,0.477737776,0.486925041,0.496112306,0.50529957,0.514486835,0.5236741,0.532861365,0.54204863,0.551235895,0.56042316,0.569610425,0.57879769,0.587984955,0.59717222,0.606359485,0.615546749,0.624734014,0.633921279,0.643108544,0.652295809,0.661483074,0.670670339,0.679857604,0.689044869,0.698232134,0.707419399,0.716606664,0.725793928,0.734981193,0.744168458,0.753355723,0.762542988,0.771730253,0.780917518,0.790104783,0.799292048,0.808479313,0.817666578,0.826853843,0.836041107,0.845228372,0.854415637,0.863602902,0.872790167,0.881977432,0.891164697,0.900351962,0.909539227,0.918726492
